0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14567.087266210347,5593344.457191433,8535.744088912057,324.5118945538276,32.71347162822577,29437.234087250697,1193328.288278109,8469321.03036531,3606825.571438572,10362.872570355577,2886.828459545409,651.0727303608362,12206.047927032698,3812094.32178486,4216020.02295258,32345912.747619882,4027.7393398165977,163.50637228576437,27.05525601671387,5.700973211528248,3755760.484007384,2235139.6897897287,6091.6438591606675,445.02075884657637,109.58340377091339
50976.910433476674,2454897.808173548,2669.937208693185,503.757552888967,75.35808907389067,9171.471756892368,2129930.2362091118,6923425.753869925,2583964.1042142888,6716.256050911397,447.4098564547833,1385.1960577942807,11255.970928568586,1993741.4960230438,4949834.135915585,20253822.58962116,1059.2182573787834,77.44746737786946,24.662231835547622,5.338912449461949,2461623.899775225,334644.99883541494,3685.639203718651,652.2941027727717,164.81890955289595
10179.947517648972,5357833.610008351,36376.52325202429,321.21177823235337,52.35598613788553,22169.23276631105,684218.3154296739,7887764.439495431,2925154.594115673,9203.25705278951,1840.3103048772439,1157.8807879762303,9266.257918309791,2867642.9678650363,3138176.0314725665,26463913.49084776,4803.967607210078,255.67542090879786,18.40770052051671,5.040627980446766,3195772.7198785716,2679166.6333798883,6516.978075455723,267.93432064885513,66.39570631541268
14924.37245627044,3239139.397780791,49565.159527461066,532.2732239184039,76.06841070523794,12170.95912956565,233446.09378434834,5086698.274483997,2790306.1124368473,8166.1825083479325,2879.912761786292,1091.9312995213518,7217.0464563944715,249234.06460288423,2899384.0303940442,13532389.908504011,2752.87290959999,139.48812870951167,13.023161690094748,3.2953965178203237,1276190.2839027047,1448600.5081154872,3790.2936316141577,216.23587634731348,44.60655528400062
13804.751132644406,5532849.963109063,28083.72637236718,292.6377891147476,47.167686095599926,22607.047577870035,826106.355164972,7201931.388980793,2766382.0141638042,8371.990110848927,2239.648839369718,610.2753222244484,4761.729511645306,2189700.254719853,2983557.840656187,24036752.47643851,3867.657584506289,181.1431516073135,18.56074822028084,4.823965154912067,3030751.4758230043,2196792.6347871036,6479.398869692693,303.04890561438356,75.39442025738205
7013.612628558871,4481480.129666221,46654.56336962496,372.64766305254653,49.83873202013006,11293.742364770134,308470.5879996992,5029414.374624786,1728184.8206524206,5723.572335575984,756.8467876415301,503.2096256926426,9293.460117184157,1554025.3432030086,2405771.942049244,23057514.84009536,4386.404042501924,207.54938832691133,14.419567506666738,3.346599606705041,1782395.5468464682,2073624.9035328696,4450.624024123234,192.50446928278657,41.07729023644584
10734.345441756526,7505591.99064613,6389.13390367749,370.4910084895387,40.289296027899724,28116.424217712585,1371541.1190576225,9798737.340432841,4007307.477317206,11357.899706222031,1038.6694486941396,703.8776297397069,7544.757866049725,4229265.391376734,4852499.9005775545,33767792.25962598,3679.3761180496854,133.89099586167532,25.27356761216365,5.757314716545735,4524466.95780015,2414786.517157347,5259.661760487992,461.0914365072375,113.39727001475045
9035.169696859763,4536843.674907006,37352.03838241235,560.6111913407274,80.26901090170395,13712.473981177045,308150.68949370395,5559380.630594234,3452452.663864331,9345.216947442872,1764.1778336924565,1219.9486690286396,4954.476886398058,535243.912418741,2563447.806561119,23883361.032310117,4828.524677177557,150.52357530986836,18.84038214506654,4.644291081829287,1976175.035642393,2334694.2371464456,3718.8398511589476,263.1185710531855,60.105246377246004
10688.397631550755,4209676.480206168,5945.423160896549,283.768739202361,29.196360810901506,22432.548672247092,660586.9698763747,5686930.626855017,2954883.2508033914,6261.026215064548,2588.7608125585116,657.634522939894,3977.0666734045576,2817849.262336781,3445925.7502640607,23614115.249886636,3232.614986402873,82.10263183574584,17.58172194050328,3.349528552385774,2753108.612433661,1855342.4451442838,2864.7595610342487,262.05817988218126,59.94896445644739
22899.510137248202,5859772.114682969,2201.902131004857,177.2000872238684,23.08392655191477,27746.024989684003,1503919.728710521,8110582.291441085,3858557.2456648163,8464.818379757538,3213.4313015571056,787.7231601090774,6999.476605827867,3932911.7037620237,4480121.343132657,21916433.78905679,2674.559889707413,105.86228295890352,22.24601158464504,5.686679122593403,4496212.19801177,1335627.0462925015,4149.778325807446,395.18086181887526,99.30152593605824
32979.92550534556,1353152.1421703014,1518.2415599189872,155.00974128594913,43.00583270853634,4606.38579192775,1624222.826218131,4203559.239782063,1371031.2353834643,5183.099522128433,99.4935193782344,847.7427576030566,2846.1813889518257,2234836.1237415005,2471595.941977955,10769946.604291331,678.5058510714482,50.370972580721336,10.419133793826441,3.816883555559777,2137309.39992497,173731.62811098335,2493.67221147552,335.12137421342544,103.1055813474839
18810.016337693076,3612974.209658728,1263.0007871875314,116.69413202360249,19.73769942940523,10665.118792297686,1362297.3387488485,4706733.23364279,1645357.1293867305,5232.604863969023,171.6645947024796,416.5936634196436,2748.230158521274,2105422.8575472,2331779.6785269645,15975366.62072971,1424.0388358456632,72.69039643744314,13.743698913777473,3.909697018051144,3154582.9887313945,688604.3919031995,3424.6219909414563,336.76254984610375,89.18728244881234
8004.576824721147,3779541.3019767436,1507.1096993996273,107.5230829556518,13.524523442078157,16052.990257769537,958187.7974464869,5058720.448238809,2403706.2906600754,5172.428842338928,436.6940376411727,556.4208185578301,6124.7731772065345,2801374.694845477,3342898.160431045,17466706.272508584,1857.2226334703755,69.73941200913433,12.291581124870088,3.205051099745884,2623433.930371927,1096362.993823108,2332.9144974491655,252.44927100682722,60.56610032865086
6579.850472595365,4846751.650631639,8780.622041822358,184.8797605088364,24.08962637585313,15775.787685978847,803575.2070701976,5141739.851176298,2219465.8404380498,5604.883729723517,737.9187776028579,541.8199102063427,3912.577263009839,1606162.6176041646,2384821.5816896027,16225168.761406098,2424.102149553258,131.16288834248965,15.03175322306912,3.8676244783784806,3065750.9019509293,1490786.3693312143,4444.040339906021,264.23715135182124,60.695325082731344
10885.504067484793,2692934.2753981617,1313.9530203626725,47.575421260828556,11.065888780178796,8233.886399579253,985155.702088631,3572276.062436124,1570290.808929373,5057.781872255761,231.85281499086403,577.2200260396069,2297.836807751431,2280085.1856783414,2143627.2121832734,10284131.518933138,938.6327896853174,54.25128050930889,6.638047748881229,2.1576750047439615,1807513.1716593488,552143.138258241,2899.34292189919,205.85982860284776,54.96573777600613
85635.09981977387,14239485.916587153,6353.630749963616,457.3620863495404,80.67248677210621,51971.02583012272,7015675.395706728,25377327.346790712,9999811.213167768,31130.51169585655,2490.9815676086014,4870.515460068971,17657.5689233053,14590316.016813299,15875181.64211192,95991240.33204716,6723.114802340496,383.53646669677,64.12035683860168,18.476769967172253,14184679.05797326,3143449.5878729136,20745.50982498541,1857.8496598898241,505.97111750211633
